,,,,,BOX_INTRA_WEEK_WEIGHT
3AM5,9,37,Tue,C40,0.4014135850226234
3AM5,9,37,Tue,C48,0.20071003489893474
3AM5,9,38,Tue,C20,0.9964744168156705
3AM5,9,38,Tue,C40,0.18084650374350125
3AM5,9,38,Tue,C48,0.14054580085433555
3AM5,9,39,Tue,C20,0.9161040177029156
3AM5,9,39,Tue,C40,0.5556313487322772
3AM5,9,39,Tue,C48,0.22380668033274714
3AM5,10,40,Tue,C20,0.26569066083482545
3AM5,10,40,Tue,C40,0.7212539194714278
3AM5,10,40,Tue,C48,0.5748994226171189
3AM5,10,41,Tue,C20,0.27913111914928257
3AM5,10,41,Tue,C40,0.5222050419231272
3AM5,10,41,Tue,C48,0.6243668731795624
3AM5,10,42,Tue,C20,0.07894609322310986
3AM5,10,42,Tue,C40,0.7601667674996925
3AM5,10,42,Tue,C48,0.11771465068097074
3AM5,10,43,Tue,C20,0.4633677486984526
3AM5,10,43,Tue,C40,0.7948764564253394
3AM5,10,43,Tue,C48,0.743426511333565
3AM5,10,44,Tue,C20,0.0
3AM5,10,44,Tue,C40,0.31432841069212825
3AM5,10,44,Tue,C48,0.71792395067059
3AM5,11,45,Tue,C20,0.0
3AM5,11,45,Tue,C40,0.6653841143772498
3AM5,11,45,Tue,C46,0.6436427416365257
3AM5,11,45,Tue,C48,0.7806676378037456
3AM5,11,46,Tue,C20,0.5811109635363799
3AM5,11,46,Tue,C40,0.6732068152972194
3AM5,11,46,Tue,C48,0.862658916197755
3AM5,11,47,Tue,C20,0.8426607874218579
3AM5,11,47,Tue,C40,0.9909498531739048
3AM5,11,47,Tue,C48,0.11569328105245746
3AM5,12,49,Tue,C20,0.8533816360880027
3AM5,12,49,Tue,C40,1.0
3AM5,12,49,Tue,C48,0.46842813895501784
3AM5,12,50,Tue,C20,0.0589839269153688
3AM5,12,50,Tue,C40,0.8578021560014246
3AM5,12,50,Tue,C48,0.39838123382744267
3AM5,12,51,Tue,C20,0.6836864559699696
3AM5,12,51,Tue,C40,0.0
3AM5,12,51,Tue,C48,0.4884722551328506
3BM4,1,1,Tue,C20,1.0
3BM4,1,1,Tue,C40,0.9637253323562885
3BM4,1,1,Tue,C42,0.37863061935454695
3BM4,1,1,Tue,C48,0.525338686835174
3BM4,1,2,Tue,C20,0.4697066769233461
3BM4,1,2,Tue,C40,0.031938028913700275
3BM4,1,2,Tue,C48,0.6362649232764197
3BM4,1,3,Tue,C20,0.88028868410444
3BM4,1,3,Tue,C40,1.0
3BM4,1,3,Tue,C46,0.2928873125373214
3BM4,1,3,Tue,C48,0.12147488571642229
3BM4,1,4,Tue,C20,0.718015864626138
3BM4,1,4,Tue,C40,0.7154610137410318
3BM4,1,4,Tue,C42,0.3481270577914256
3BM4,1,4,Tue,C48,0.06017683244764531
3BM4,1,5,Tue,C20,0.730993774213814
3BM4,1,5,Tue,C40,0.8041523113124638
3BM4,1,5,Tue,C42,0.459422824393875
3BM4,1,5,Tue,C48,0.17646492358320948
3BM4,2,6,Tue,C20,0.23195821512183007
3BM4,2,6,Tue,C40,0.9973940920679516
3BM4,2,6,Tue,C42,0.8391390105007283
3BM4,2,6,Tue,C48,0.996812760616448
3BM4,2,7,Tue,C20,0.6473869523274013
3BM4,2,7,Tue,C40,0.360415798255056
3BM4,2,7,Tue,C42,0.8033112401389608
3BM4,2,7,Tue,C48,0.9248556749175324
3BM4,2,8,Tue,C20,0.6071975685157938
3BM4,2,8,Tue,C40,0.11598490432811033
3BM4,2,8,Tue,C42,0.21065007056826485
3BM4,2,8,Tue,C48,0.5475651158856187
3BM4,2,9,Tue,C20,0.7879401992433989
3BM4,2,9,Tue,C40,0.7903344888603563
3BM4,2,9,Tue,C42,0.4508674444503172
3BM4,2,9,Tue,C48,0.2535556278679968
3BM4,3,10,Tue,C20,0.338098864021681
3BM4,3,10,Tue,C40,0.7466258612387259
3BM4,3,10,Tue,C42,0.004015206197118745
3BM4,3,10,Tue,C48,0.3449396940761446
3BM4,3,11,Tue,C20,0.45898945010477016
3BM4,3,11,Tue,C40,0.33752103076342466
3BM4,3,11,Tue,C42,0.6982707423545724
3BM4,3,11,Tue,C48,0.6757242694947967
3BM4,3,12,Tue,C20,0.7644863515677116
3BM4,3,12,Tue,C40,0.37111931783143276
3BM4,3,12,Tue,C48,0.7021548008315807
3BM4,3,13,Tue,C20,0.6413674172988979
3BM4,3,13,Tue,C40,0.022006102383479664
3BM4,3,13,Tue,C42,0.2584197379436809
3BM4,3,13,Tue,C46,0.4025938019409477
3BM4,3,13,Tue,C48,0.6284028083848637
3BM4,4,14,Tue,C20,0.8266933052167749
3BM4,4,14,Tue,C40,0.2170603317097553
3BM4,4,14,Tue,C48,0.8563862597172545
3BM4,4,15,Tue,C20,0.9459340306148013
3BM4,4,15,Tue,C40,0.676050843093396
3BM4,4,15,Tue,C42,0.6474491476700291
3BM4,4,15,Tue,C48,0.23958714248600693
3BM4,4,16,Tue,C20,0.8565597738973487
3BM4,4,16,Tue,C40,0.9792780699941697
3BM4,4,16,Tue,C48,0.5086817937763841
3BM4,4,17,Tue,C20,0.4452170844183208
3BM4,4,17,Tue,C40,0.25034475290233577
3BM4,4,17,Tue,C48,0.7648755924013035
3BM4,5,18,Tue,C20,0.4893760364793113
3BM4,5,18,Tue,C40,0.36581778272840615
3BM4,5,18,Tue,C42,0.14252602014442067
3BM4,5,18,Tue,C48,0.21370477401237908
3BM4,5,18,Tue,C60,0.4573066423809824
3BM4,5,19,Tue,C20,0.41457557771739456
3BM4,5,19,Tue,C40,0.9193369057314705
3BM4,5,19,Tue,C48,0.4445394143455324
3BM4,5,19,Tue,C60,0.4807073930886971
3BM4,5,20,Tue,C20,0.15119527862710458
3BM4,5,20,Tue,C40,0.33232347510782495
3BM4,5,20,Tue,C42,0.3584876222491282
3BM4,5,20,Tue,C45,0.283978640446159
3BM4,5,20,Tue,C48,0.2225087985206492
3BM4,5,20,Tue,C60,0.8534353638669944
3BM4,5,21,Tue,C20,0.5869444829849484
3BM4,5,21,Tue,C40,0.6642405787855596
3BM4,5,21,Tue,C48,0.2334265792500062
3BM4,5,22,Tue,C20,0.9588674457735505
3BM4,5,22,Tue,C40,0.5247749898981785
3BM4,5,22,Tue,C42,0.6078273545304081
3BM4,5,22,Tue,C48,0.11538052735790894
3BM4,5,22,Tue,C60,0.7279003560883953
3BM4,6,23,Tue,C20,0.6163733691789334
3BM4,6,23,Tue,C40,0.39908344975408466
3BM4,6,23,Tue,C42,0.7252412226959591
3BM4,6,23,Tue,C48,0.9148835144311157
3BM4,6,23,Tue,C60,0.868146937234256
3BM4,6,24,Tue,C20,0.9436944070163571
3BM4,6,24,Tue,C40,0.009275263147840107
3BM4,6,24,Tue,C42,0.09464122545633602
3BM4,6,24,Tue,C48,0.6167630234923064
3BM4,6,24,Tue,C60,0.2586035923419821
3BM4,6,25,Tue,C20,0.9123682484909137
3BM4,6,25,Tue,C40,0.17286364767030094
3BM4,6,25,Tue,C42,0.5647125566695074
3BM4,6,25,Tue,C48,0.2071364774556455
3BM4,6,25,Tue,C60,0.7320752508194505
3BM4,6,26,Tue,C20,0.3266624084936211
3BM4,6,26,Tue,C40,0.6877039232882363
3BM4,6,26,Tue,C48,0.6136869354873732
3BM4,6,26,Tue,C60,0.5856822047567944
3BM4,7,27,Tue,C20,0.08793446528839118
3BM4,7,27,Tue,C40,0.9375323861908766
3BM4,7,27,Tue,C42,0.40892986052601976
3BM4,7,27,Tue,C48,0.8912160313260439
3BM4,7,27,Tue,C60,0.8791651339120932
3BM4,7,28,Tue,C20,0.5303116190928364
3BM4,7,28,Tue,C40,0.5998459673980329
3BM4,7,28,Tue,C42,0.3089340852910011
3BM4,7,28,Tue,C48,0.0
3BM4,7,28,Tue,C60,0.1679313816988217
3BM4,7,29,Tue,C20,0.561768775569389
3BM4,7,29,Tue,C40,1.0
3BM4,7,29,Tue,C42,0.8488457110687301
3BM4,7,29,Tue,C48,0.8248925006985603
3BM4,7,29,Tue,C60,0.19074113866124526
3BM4,7,30,Tue,C20,0.5163349481736895
3BM4,7,30,Tue,C40,0.22898863273326608
3BM4,7,30,Tue,C42,0.4961719348306706
3BM4,7,30,Tue,C48,0.9323738273778345
3BM4,7,30,Tue,C60,0.6243050011550835
3BM4,8,31,Tue,C20,0.41310414119485234
3BM4,8,31,Tue,C40,0.3550447746387758
3BM4,8,31,Tue,C42,0.5418008367405456
3BM4,8,31,Tue,C46,0.8338825651380991
3BM4,8,31,Tue,C48,0.14446912068099377
3BM4,8,31,Tue,C60,0.13231692166516162
3BM4,8,32,Tue,C20,0.7133128373095419
3BM4,8,32,Tue,C40,0.3084991997648765
3BM4,8,32,Tue,C42,0.272492504279204
3BM4,8,32,Tue,C48,0.26692298219648125
3BM4,8,32,Tue,C60,0.436135880877658
3BM4,8,33,Tue,C20,0.13622593737149719
3BM4,8,33,Tue,C40,0.2568844276443425
3BM4,8,33,Tue,C42,0.25053971310458545
3BM4,8,33,Tue,C48,0.6673253792237775
3BM4,8,33,Tue,C60,0.7676958062376871
3BM4,8,34,Tue,C20,0.2689102771930213
3BM4,8,34,Tue,C40,0.9466864303288566
3BM4,8,34,Tue,C42,0.8062851939487196
3BM4,8,34,Tue,C48,0.32037411086528117
3BM4,8,35,Tue,C20,0.31892569901110124
3BM4,8,35,Tue,C40,0.24716252739725103
3BM4,8,35,Tue,C42,0.558209939394902
3BM4,8,35,Tue,C48,0.6990416171056535
3BM4,8,35,Tue,C60,0.5940163175860623
3BM4,9,36,Tue,C20,0.9297621420633898
3BM4,9,36,Tue,C40,0.1854139721743533
3BM4,9,36,Tue,C48,0.23579705629707504
3BM4,9,36,Tue,C60,0.8749358020337104
3BM4,9,37,Tue,C20,0.6139548980246132
3BM4,9,37,Tue,C40,0.7729944211887029
3BM4,9,37,Tue,C42,0.1835803715823739
3BM4,9,37,Tue,C48,0.1214816458244861
3BM4,9,37,Tue,C60,0.07036966521910215
3BM4,9,38,Tue,C20,0.5560041872092715
3BM4,9,38,Tue,C40,0.8854729942191356
3BM4,9,38,Tue,C42,0.08129005021379965
3BM4,9,38,Tue,C45,0.012400896486343016
3BM4,9,38,Tue,C48,0.9305215626565384
3BM4,9,38,Tue,C60,0.6399170985429108
3BM4,9,39,Tue,C20,0.3777555980898928
3BM4,9,39,Tue,C40,0.8917716979447375
3BM4,9,39,Tue,C48,0.19335384330952649
3BM4,9,39,Tue,C60,0.60480931251695
3BM4,10,40,Tue,C20,0.7672018671951748
3BM4,10,40,Tue,C40,0.3818996949530823
3BM4,10,40,Tue,C42,0.3314308319657031
3BM4,10,40,Tue,C48,0.33771727973249416
3BM4,10,40,Tue,C60,0.8970019535844721
3BM4,10,41,Tue,C20,0.1286400668122331
3BM4,10,41,Tue,C40,0.05
3BM4,10,41,Tue,C48,0.18231508011692554
3BM4,10,41,Tue,C60,0.5520960868102085
3BM4,10,42,Tue,C20,0.4707485364865131
3BM4,10,42,Tue,C40,0.6252954925865348
3BM4,10,42,Tue,C45,0.6590363701101359
3BM4,10,42,Tue,C48,0.7028885662840165
3BM4,10,42,Tue,C60,0.45395646789871097
3BM4,10,43,Tue,C20,0.1949975765319984
3BM4,10,43,Tue,C40,0.6921343291865797
3BM4,10,43,Tue,C42,0.9667612379443491
3BM4,10,43,Tue,C48,0.5374461766311718
3BM4,10,43,Tue,C60,0.9943836751966666
3BM4,10,44,Tue,C20,0.8982486995685969
3BM4,10,44,Tue,C40,0.749361988079684
3BM4,10,44,Tue,C42,0.12261439944263448
3BM4,10,44,Tue,C45,0.11819663489036702
3BM4,10,44,Tue,C48,0.37649017262204554
3BM4,10,44,Tue,C60,0.7004590860649192
3BM4,11,45,Tue,C20,0.3769962709064242
3BM4,11,45,Tue,C40,0.3429418117037438
3BM4,11,45,Tue,C42,0.05172705442439303
3BM4,11,45,Tue,C48,0.08168851505961583
3BM4,11,45,Tue,C60,0.2068002849410907
3BM4,11,46,Tue,C20,0.11019409737368357
3BM4,11,46,Tue,C40,0.8949705278015093
3BM4,11,46,Tue,C42,0.26064035646552824
3BM4,11,46,Tue,C45,0.5534200818583007
3BM4,11,46,Tue,C48,0.7990546061595485
3BM4,11,46,Tue,C60,0.6254807031236455
3BM4,11,47,Tue,C20,0.6090668428264455
3BM4,11,47,Tue,C40,0.4167648664450876
3BM4,11,47,Tue,C42,0.6520855434955514
3BM4,11,47,Tue,C45,0.6128525115560904
3BM4,11,47,Tue,C48,0.8025159340447651
3BM4,11,47,Tue,C60,0.2181967996432555
3BM4,11,48,Tue,C20,0.9410811501301402
3BM4,11,48,Tue,C40,0.09125947797853906
3BM4,11,48,Tue,C42,0.4840816417815007
3BM4,11,48,Tue,C48,0.8928272632834456
3BM4,11,48,Tue,C60,0.6415434691957858
3BM4,12,49,Tue,C20,0.2218153829743159
3BM4,12,49,Tue,C40,0.15294220981074919
3BM4,12,49,Tue,C42,0.5073277769261798
3BM4,12,49,Tue,C45,0.9812899655353826
3BM4,12,49,Tue,C48,0.3857554966059627
3BM4,12,49,Tue,C60,0.482435680106053
3BM4,12,50,Tue,C20,0.8970409432788389
3BM4,12,50,Tue,C40,0.046862769491419806
3BM4,12,50,Tue,C42,0.4611061168958876
3BM4,12,50,Tue,C45,0.8909353603864263
3BM4,12,50,Tue,C48,0.30568432235409143
3BM4,12,50,Tue,C60,0.0
3BM4,12,51,Tue,C20,0.2816513258700795
3BM4,12,51,Tue,C40,0.0
3BM4,12,51,Tue,C42,0.5520942921963851
3BM4,12,51,Tue,C45,0.6070728210787691
3BM4,12,51,Tue,C48,0.1828793188396185
3BM4,12,51,Tue,C60,0.4115110088115844
3BM4,12,52,Tue,C40,0.8750232176126052
3BM4,12,52,Tue,C42,0.04969408343605086
3BM4,12,52,Tue,C45,0.14561748083789033
3BM4,12,52,Tue,C48,0.15099937716810757
3MA5,1,1,Tue,C20,0.7216306020986089
3MA5,1,1,Tue,C40,0.8335548343891652
3MA5,1,1,Tue,C48,0.4069098223621033
3MA5,1,1,Tue,C51,0.17384531988274904
3MA5,1,2,Tue,C20,0.7306918664833488
3MA5,1,2,Tue,C30,0.9186428801030854
3MA5,1,2,Tue,C40,0.7150650056781104
3MA5,1,2,Tue,C48,0.6187164594887218
3MA5,1,2,Tue,C51,0.861818725625584
3MA5,1,2,Tue,C53,0.8939041086393816
3MA5,1,3,Tue,C20,0.5664034758351477
3MA5,1,3,Tue,C30,0.3306104350023365
3MA5,1,3,Tue,C40,0.3863693354157657
3MA5,1,3,Tue,C48,0.28279739583785735
3MA5,1,4,Tue,C20,0.2400006913110297
3MA5,1,4,Tue,C40,0.6590706149962904
3MA5,1,4,Tue,C48,0.0
3MA5,1,4,Tue,C51,0.8320350749629982
3MA5,1,4,Tue,C53,0.6118543178289102
3MA5,2,6,Tue,C20,0.08032888225216349
3MA5,2,6,Tue,C30,0.6790285107023395
3MA5,2,6,Tue,C40,0.6382584273433934
3MA5,2,6,Tue,C48,0.7154435949646922
3MA5,2,6,Tue,C51,0.23028021215976668
3MA5,2,7,Tue,C20,0.44838600365129255
3MA5,2,7,Tue,C40,0.6880652589528401
3MA5,2,7,Tue,C48,0.35444506792247465
3MA5,2,7,Tue,C51,0.46679764205432606
3MA5,2,7,Tue,C53,0.9927116501292009
3MA5,2,8,Tue,C20,0.42516064423016636
3MA5,2,8,Tue,C40,0.4993736056149442
3MA5,2,8,Tue,C48,0.10066219007587489
3MA5,2,8,Tue,C51,0.10173103167066481
3MA5,2,8,Tue,C53,0.03081960104238768
3MA5,2,9,Tue,C20,0.11252339800201472
3MA5,2,9,Tue,C40,0.6841346726667552
3MA5,2,9,Tue,C48,0.7779308111225917
3MA5,2,9,Tue,C51,0.867223139438345
3MA5,3,10,Tue,C20,0.8941577967978094
3MA5,3,10,Tue,C22,0.40299537368649163
3MA5,3,10,Tue,C40,0.47801083716576365
3MA5,3,10,Tue,C48,0.08617646986459525
3MA5,3,10,Tue,C51,0.6067831294113682
3MA5,3,10,Tue,C53,0.30246861139614395
3MA5,3,11,Tue,C20,0.07072198240980399
3MA5,3,11,Tue,C40,0.5284865307360159
3MA5,3,11,Tue,C48,0.8800331740769548
3MA5,3,11,Tue,C51,0.6847960574244389
3MA5,3,12,Tue,C20,0.10348554992516663
3MA5,3,12,Tue,C40,0.8606468851450693
3MA5,3,12,Tue,C48,0.797530745962113
3MA5,3,12,Tue,C51,0.7043901958270324
3MA5,3,13,Tue,C20,0.9815705694420971
3MA5,3,13,Tue,C30,1.0
3MA5,3,13,Tue,C40,0.9144320988486433
3MA5,3,13,Tue,C48,0.8821829207146927
3MA5,3,13,Tue,C51,0.10177861858432391
3MA5,4,14,Tue,C20,0.23632395099944686
3MA5,4,14,Tue,C40,0.5214621202356944
3MA5,4,14,Tue,C48,0.9087985287983226
3MA5,4,14,Tue,C51,0.9617037964278209
3MA5,4,14,Tue,C53,0.7436331692537036
3MA5,4,15,Tue,C20,0.298422229108219
3MA5,4,15,Tue,C40,0.7533912511117301
3MA5,4,15,Tue,C48,0.45960797190871716
3MA5,4,15,Tue,C51,0.5906878286243163
3MA5,4,15,Tue,C53,0.21057555478752082
3MA5,4,16,Tue,C20,0.13782655638839747
3MA5,4,16,Tue,C40,0.04142617750530897
3MA5,4,16,Tue,C48,1.0
3MA5,4,16,Tue,C51,0.17422351437630845
3MA5,4,16,Tue,C53,0.8038286060799097
3MA5,5,18,Tue,C20,0.4871568897143139
3MA5,5,18,Tue,C40,0.5297306375542059
3MA5,5,18,Tue,C48,0.71822236481335
3MA5,5,18,Tue,C51,0.42173312152521397
3MA5,5,19,Tue,C20,0.8137229520711265
3MA5,5,19,Tue,C40,0.7858742575752432
3MA5,5,19,Tue,C48,0.39606052985492024
3MA5,5,19,Tue,C51,0.415982970660429
3MA5,5,20,Tue,C20,0.9021731926917581
3MA5,5,20,Tue,C40,0.7130407612746116
3MA5,5,20,Tue,C48,0.15602165653038214
3MA5,5,20,Tue,C51,0.8134677679959509
3MA5,5,21,Tue,C20,0.05277779210755622
3MA5,5,21,Tue,C40,0.4268128847075975
3MA5,5,21,Tue,C45,0.7237430830282612
3MA5,5,21,Tue,C48,0.06817313509202239
3MA5,5,21,Tue,C51,0.15373196242900838
3MA5,5,22,Tue,C20,0.6644310598962949
3MA5,5,22,Tue,C40,0.06534021629590658
3MA5,5,22,Tue,C48,0.47201686791739583
3MA5,5,22,Tue,C51,0.8556420625918301
3MA5,6,23,Tue,C20,0.9038316212342199
3MA5,6,23,Tue,C40,0.8299602902616212
3MA5,6,23,Tue,C48,0.9007045681531588
3MA5,6,24,Tue,C20,0.6566019162105887
3MA5,6,24,Tue,C30,0.4203147674422746
3MA5,6,24,Tue,C40,0.24485251479530346
3MA5,6,24,Tue,C48,0.44798979503459047
3MA5,6,24,Tue,C51,0.0
3MA5,6,25,Tue,C20,0.5966536916221165
3MA5,6,25,Tue,C30,0.8753953126890792
3MA5,6,25,Tue,C40,0.21515860373725954
3MA5,6,25,Tue,C45,0.3319496386019094
3MA5,6,25,Tue,C48,0.9077245432677754
3MA5,6,25,Tue,C51,0.3234464782897791
3MA5,6,26,Tue,C20,0.2350583014527346
3MA5,6,26,Tue,C40,0.6030422808837478
3MA5,6,26,Tue,C48,0.9697139926397419
3MA5,6,26,Tue,C51,0.6427067184065078
3MA5,7,27,Tue,C20,0.33573540803834523
3MA5,7,27,Tue,C40,0.47756453688322065
3MA5,7,27,Tue,C48,0.2481684502546393
3MA5,7,27,Tue,C51,0.29875353731177756
3MA5,7,28,Tue,C20,0.9189822158509617
3MA5,7,28,Tue,C40,0.5835748817406777
3MA5,7,28,Tue,C46,0.8188644331980595
3MA5,7,28,Tue,C48,0.4210704171281358
3MA5,7,29,Tue,C20,0.7176892104117246
3MA5,7,29,Tue,C40,0.1452111624829875
3MA5,7,29,Tue,C48,0.8770396510986778
3MA5,7,29,Tue,C51,0.55676523168362
3MA5,7,30,Tue,C20,0.9573001064094366
3MA5,7,30,Tue,C40,0.2177668030370306
3MA5,7,30,Tue,C48,0.22451326162319168
3MA5,7,30,Tue,C51,0.1535859054798363
3MA5,8,31,Tue,C20,0.5054670142137565
3MA5,8,31,Tue,C40,0.5464918840274336
3MA5,8,31,Tue,C48,0.35888271486449974
3MA5,8,31,Tue,C51,1.0
3MA5,8,32,Tue,C20,0.862738306372469
3MA5,8,32,Tue,C30,0.1838072971093157
3MA5,8,32,Tue,C40,0.30308156127379576
3MA5,8,32,Tue,C48,0.6296707990317517
3MA5,8,32,Tue,C51,0.35870798247655095
3MA5,8,33,Tue,C20,0.1614396219002064
3MA5,8,33,Tue,C40,0.6514356116067135
3MA5,8,33,Tue,C48,0.501298043808508
3MA5,8,33,Tue,C51,0.29544638099677234
3MA5,8,34,Tue,C20,0.5465836511302314
3MA5,8,34,Tue,C40,0.21062359158851507
3MA5,8,34,Tue,C48,0.8111498900847283
3MA5,8,34,Tue,C51,0.3254366010742227
3MA5,8,35,Tue,C20,0.2009687450510947
3MA5,8,35,Tue,C30,0.5893561464001389
3MA5,8,35,Tue,C40,0.9827996281388148
3MA5,8,35,Tue,C48,0.4599555256781492
3MA5,9,36,Tue,C20,0.2900345356146033
3MA5,9,36,Tue,C30,0.08385613413286384
3MA5,9,36,Tue,C40,0.37610187429784053
3MA5,9,36,Tue,C48,0.2319344387819824
3MA5,9,36,Tue,C51,0.48526402143948905
3MA5,9,37,Tue,C20,0.2880744359512155
3MA5,9,37,Tue,C40,0.011249623236681217
3MA5,9,37,Tue,C48,1.0
3MA5,9,37,Tue,C51,0.15143410031258747
3MA5,9,38,Tue,C20,0.03346447688226688
3MA5,9,38,Tue,C40,0.2232312549113052
3MA5,9,38,Tue,C48,0.34461235388810724
3MA5,9,38,Tue,C51,0.0
3MA5,9,39,Tue,C20,0.2448119613284369
3MA5,9,39,Tue,C40,0.3830758587085456
3MA5,9,39,Tue,C48,0.11189318508035306
3MA5,9,39,Tue,C51,0.3107579865164419
3MA5,10,40,Tue,C20,0.0501478228217936
3MA5,10,40,Tue,C30,0.05201477271486832
3MA5,10,40,Tue,C40,0.06561817973445168
3MA5,10,40,Tue,C48,0.2386509035745552
3MA5,10,40,Tue,C51,0.825578465018225
3MA5,10,41,Tue,C20,0.9691213313221912
3MA5,10,41,Tue,C40,0.5408429596243616
3MA5,10,41,Tue,C48,0.0
3MA5,10,42,Tue,C20,0.3254317212609099
3MA5,10,42,Tue,C30,0.215948551570062
3MA5,10,42,Tue,C40,0.0
3MA5,10,42,Tue,C48,0.08126498570257866
3MA5,10,43,Tue,C20,0.9090292124337147
3MA5,10,43,Tue,C40,0.8345452141412835
3MA5,10,43,Tue,C48,0.8319113563327963
3MA5,10,43,Tue,C51,0.3558553636579435
3MA5,10,44,Tue,C20,0.13738633523381305
3MA5,10,44,Tue,C40,0.2778737983370753
3MA5,10,44,Tue,C48,0.339522474516378
3MA5,10,44,Tue,C51,0.9738807479226059
3MA5,11,45,Tue,C20,0.543647414738988
3MA5,11,45,Tue,C40,0.9309261496156545
3MA5,11,45,Tue,C48,0.4674588541337032
3MA5,11,46,Tue,C20,0.5790932383164463
3MA5,11,46,Tue,C40,0.35472599602384036
3MA5,11,46,Tue,C48,0.8588868580327002
3MA5,11,46,Tue,C51,0.23797484824380238
3MA5,11,47,Tue,C20,0.13015816856852658
3MA5,11,47,Tue,C30,0.2387975542647347
3MA5,11,47,Tue,C40,0.1044446027697737
3MA5,11,47,Tue,C48,0.8250426052220672
3MA5,11,48,Tue,C20,0.45354450912761846
3MA5,11,48,Tue,C30,0.20205745688984228
3MA5,11,48,Tue,C40,0.5996975136097336
3MA5,11,48,Tue,C48,0.1645061386633373
3MA5,12,49,Tue,C20,0.19806966215142469
3MA5,12,49,Tue,C40,0.8407205154642609
3MA5,12,49,Tue,C48,0.5440661587608289
3MA5,12,49,Tue,C51,0.3446517680486269
3MA5,12,50,Tue,C20,0.9939360960664942
3MA5,12,50,Tue,C40,0.6345317843048676
3MA5,12,50,Tue,C48,0.7967040319962563
3MA5,12,50,Tue,C51,0.9462864673305703
3MA5,12,51,Tue,C20,0.41294736738008464
3MA5,12,51,Tue,C30,0.514236050247013
3MA5,12,51,Tue,C40,0.26761833788802625
3MA5,12,51,Tue,C48,0.5459400652289104
3MA5,12,51,Tue,C51,0.6063755216186731
3MB1,1,1,Tue,C20,0.12296296206784423
3MB1,1,1,Tue,C40,0.6166831784030544
3MB1,1,1,Tue,C48,0.811794279414987
3MB1,1,2,Tue,C20,0.10778272335470525
3MB1,1,2,Tue,C40,0.9153352195529019
3MB1,1,2,Tue,C48,0.48154629862773113
3MB1,1,3,Tue,C20,0.6034692050430489
3MB1,1,3,Tue,C30,0.1992496175755874
3MB1,1,3,Tue,C40,0.02696688985913509
3MB1,1,3,Tue,C48,0.38046292868420706
3MB1,1,4,Tue,C20,0.5770153145694721
3MB1,1,4,Tue,C22,0.9603530954389906
3MB1,1,4,Tue,C40,0.6660733387882619
3MB1,1,4,Tue,C41,0.08191455150283444
3MB1,1,4,Tue,C48,0.8115687246556038
3MB1,1,5,Tue,C20,0.2634239982399437
3MB1,1,5,Tue,C40,0.49645933833462896
3MB1,1,5,Tue,C42,0.7991119531129023
3MB1,1,5,Tue,C48,0.5783748286232598
3MB1,2,6,Tue,C20,0.5901421917821409
3MB1,2,6,Tue,C40,0.8290879241193817
3MB1,2,6,Tue,C48,0.27761099096856073
3MB1,2,7,Tue,C20,0.47646486289563117
3MB1,2,7,Tue,C40,0.2915961064819033
3MB1,2,7,Tue,C42,0.22446671943124746
3MB1,2,7,Tue,C48,0.7695914055367344
3MB1,2,8,Tue,C20,0.6099904262566178
3MB1,2,8,Tue,C30,0.6659405350309237
3MB1,2,8,Tue,C40,0.5058131357553205
3MB1,2,8,Tue,C42,0.24271123560861646
3MB1,2,8,Tue,C48,0.5488843282448261
3MB1,2,9,Tue,C20,0.3247151134539566
3MB1,2,9,Tue,C40,0.9194980411591742
3MB1,2,9,Tue,C48,0.8125710794891605
3MB1,3,10,Tue,C20,0.0
3MB1,3,10,Tue,C30,0.22345207710963133
3MB1,3,10,Tue,C40,0.6615246474672579
3MB1,3,10,Tue,C42,0.48264153437923857
3MB1,3,10,Tue,C48,0.566187721505584
3MB1,3,11,Tue,C20,0.07529549894986283
3MB1,3,11,Tue,C40,0.1628889626322811
3MB1,3,11,Tue,C42,0.042279725743654906
3MB1,3,11,Tue,C48,0.2474915033555256
3MB1,3,12,Tue,C20,0.9972592708074765
3MB1,3,12,Tue,C30,0.7052025818998051
3MB1,3,12,Tue,C40,0.20598396108874806
3MB1,3,12,Tue,C42,0.4082054334195878
3MB1,3,12,Tue,C48,0.27638716088189746
3MB1,3,13,Tue,C20,0.34310198442055323
3MB1,3,13,Tue,C40,0.20879507955656246
3MB1,3,13,Tue,C48,0.025426603240872953
3MB1,4,14,Tue,C20,0.7877988456328799
3MB1,4,14,Tue,C40,0.0014268020399232917
3MB1,4,14,Tue,C42,0.058235356017341686
3MB1,4,14,Tue,C48,0.875951458653446
3MB1,4,15,Tue,C20,0.8161747863055029
3MB1,4,15,Tue,C40,0.29493553864771554
3MB1,4,15,Tue,C42,0.5789488441233285
3MB1,4,15,Tue,C48,0.6541571670458963
3MB1,4,16,Tue,C20,0.7182414667841911
3MB1,4,16,Tue,C30,0.9649896685653117
3MB1,4,16,Tue,C40,0.9141220995051719
3MB1,4,16,Tue,C42,0.22167056441331534
3MB1,4,16,Tue,C48,0.6721117824953731
3MB1,5,18,Tue,C20,0.4552586728529365
3MB1,5,18,Tue,C40,0.4956289406167988
3MB1,5,18,Tue,C42,0.0
3MB1,5,18,Tue,C48,0.23929237709114698
3MB1,5,19,Tue,C20,0.8968102530431594
3MB1,5,19,Tue,C22,0.19733472420752213
